No.,Package,obs repository,obs commit id,obs standard_riscv64 status,obs advanced_riscv64 status,gitee master,gitee openEuler-22.03-LTS,gitee openEuler-22.03-LTS-Next,Lastest Update,Upgrade Priority,has rpm history in standard_riscv64,rpm version in standard_riscv64,has rpm history in advanced_riscv64,rpm version in advanced_riscv64
78,apache-commons-collections,git@gitee.com:src-openeuler/apache-commons-collections.git,f06cb4f8a7a09af1993f82d2af585e4d84afa2bc,unresolvable,disabled,f06cb4f8a7a09af1993f82d2af585e4d84afa2bc,f06cb4f8a7a09af1993f82d2af585e4d84afa2bc,f06cb4f8a7a09af1993f82d2af585e4d84afa2bc,0,1,No,None,No,None
79,apache-commons-collections4,git@gitee.com:src-openeuler/apache-commons-collections4.git,da4117b42ed31b7e447b602c6bf0e5d86609913e,unresolvable,disabled,9525c7ba388126d390336bc3ed498ef978a628d2,da4117b42ed31b7e447b602c6bf0e5d86609913e,da4117b42ed31b7e447b602c6bf0e5d86609913e,1,2,No,None,No,None
80,apache-commons-compress,git@gitee.com:src-openeuler/apache-commons-compress.git,0dd083f81e31a7a261c8b7e766a84b1dde04d463,unresolvable,disabled,87817083910e699b6a8124a1366a3511a3940be6,87817083910e699b6a8124a1366a3511a3940be6,87817083910e699b6a8124a1366a3511a3940be6,1,2,No,None,No,None
81,apache-commons-configuration,git@gitee.com:src-openeuler/apache-commons-configuration.git,ec70a86becb1c66350dc2870531f57174c111d86,unresolvable,disabled,ec70a86becb1c66350dc2870531f57174c111d86,ec70a86becb1c66350dc2870531f57174c111d86,ec70a86becb1c66350dc2870531f57174c111d86,0,1,No,None,No,None
82,apache-commons-csv,git@gitee.com:src-openeuler/apache-commons-csv.git,a6ec00f353f612c42aab1c26c2401299c96bf571,unresolvable,disabled,a6ec00f353f612c42aab1c26c2401299c96bf571,4050edffdd0681685e3cba476ba3891afb89fd2c,4050edffdd0681685e3cba476ba3891afb89fd2c,2,2,No,None,No,None
83,apache-commons-daemon,git@gitee.com:src-openeuler/apache-commons-daemon.git,54dd1449012eba3ca1de65d59400c1403be7b93f,unresolvable,disabled,54dd1449012eba3ca1de65d59400c1403be7b93f,54dd1449012eba3ca1de65d59400c1403be7b93f,54dd1449012eba3ca1de65d59400c1403be7b93f,0,1,No,None,No,None
84,apache-commons-dbcp,git@gitee.com:src-openeuler/apache-commons-dbcp.git,1b45b695b5e3d3911ba7cdfa32fd3a387d9b17b1,unresolvable,disabled,1b45b695b5e3d3911ba7cdfa32fd3a387d9b17b1,1b45b695b5e3d3911ba7cdfa32fd3a387d9b17b1,1b45b695b5e3d3911ba7cdfa32fd3a387d9b17b1,0,1,No,None,No,None
85,apache-commons-digester,git@gitee.com:src-openeuler/apache-commons-digester.git,515aa01b600be11d11e6fdf0c328be2fca65bca2,unresolvable,disabled,515aa01b600be11d11e6fdf0c328be2fca65bca2,515aa01b600be11d11e6fdf0c328be2fca65bca2,515aa01b600be11d11e6fdf0c328be2fca65bca2,0,1,No,None,No,None
86,apache-commons-discovery,git@gitee.com:src-openeuler/apache-commons-discovery.git,a26e29b51c50927b0b6e4d9d1c0790ec1e0394b3,unresolvable,disabled,a26e29b51c50927b0b6e4d9d1c0790ec1e0394b3,a26e29b51c50927b0b6e4d9d1c0790ec1e0394b3,a26e29b51c50927b0b6e4d9d1c0790ec1e0394b3,0,1,No,None,No,None
87,apache-commons-el,git@gitee.com:src-openeuler/apache-commons-el.git,a9c5a3739208e1b0088fe7c78f52bfdfd5b4aa89,unresolvable,disabled,a9c5a3739208e1b0088fe7c78f52bfdfd5b4aa89,a9c5a3739208e1b0088fe7c78f52bfdfd5b4aa89,a9c5a3739208e1b0088fe7c78f52bfdfd5b4aa89,0,1,No,None,No,None
88,apache-commons-exec,git@gitee.com:src-openeuler/apache-commons-exec.git,2093b14603cf80b3a97068f304387d1457f569db,unresolvable,disabled,2093b14603cf80b3a97068f304387d1457f569db,2093b14603cf80b3a97068f304387d1457f569db,2093b14603cf80b3a97068f304387d1457f569db,0,1,No,None,No,None
89,apache-commons-fileupload,git@gitee.com:src-openeuler/apache-commons-fileupload.git,62b77a785b971ff57b75c6be687b9bf986881e6b,unresolvable,disabled,62b77a785b971ff57b75c6be687b9bf986881e6b,62b77a785b971ff57b75c6be687b9bf986881e6b,62b77a785b971ff57b75c6be687b9bf986881e6b,0,1,No,None,No,None
90,apache-commons-io,git@gitee.com:src-openeuler/apache-commons-io.git,d1ff79d545af3660290ef81d98a55cdb6f65e7be,unresolvable,disabled,d1ff79d545af3660290ef81d98a55cdb6f65e7be,d1ff79d545af3660290ef81d98a55cdb6f65e7be,d1ff79d545af3660290ef81d98a55cdb6f65e7be,0,1,No,None,No,None
91,apache-commons-javaflow,git@gitee.com:src-openeuler/apache-commons-javaflow.git,849751bd4b0d352ec368b0b5e532c6e6bdd0d578,unresolvable,disabled,849751bd4b0d352ec368b0b5e532c6e6bdd0d578,849751bd4b0d352ec368b0b5e532c6e6bdd0d578,849751bd4b0d352ec368b0b5e532c6e6bdd0d578,0,1,No,None,No,None
92,apache-commons-jci,git@gitee.com:src-openeuler/apache-commons-jci.git,3fe3c2b0680aa263f5c4515fee1091281ac4b5a3,unresolvable,disabled,3fe3c2b0680aa263f5c4515fee1091281ac4b5a3,3fe3c2b0680aa263f5c4515fee1091281ac4b5a3,3fe3c2b0680aa263f5c4515fee1091281ac4b5a3,0,1,No,None,No,None
93,apache-commons-jexl,git@gitee.com:src-openeuler/apache-commons-jexl.git,f9457961e625ef1d9b6de164a6e31e55763fcdae,unresolvable,disabled,f9457961e625ef1d9b6de164a6e31e55763fcdae,f9457961e625ef1d9b6de164a6e31e55763fcdae,f9457961e625ef1d9b6de164a6e31e55763fcdae,0,1,No,None,No,None
94,apache-commons-jxpath,git@gitee.com:src-openeuler/apache-commons-jxpath.git,5dafed82f9547cd5f296b34ad1a93c1dd7c61670,unresolvable,disabled,5dafed82f9547cd5f296b34ad1a93c1dd7c61670,5dafed82f9547cd5f296b34ad1a93c1dd7c61670,5dafed82f9547cd5f296b34ad1a93c1dd7c61670,0,1,No,None,No,None
95,apache-commons-lang,git@gitee.com:src-openeuler/apache-commons-lang.git,2f73bf6ad2e35086d079e5f1d85f425e75bf6c32,unresolvable,disabled,2f73bf6ad2e35086d079e5f1d85f425e75bf6c32,2f73bf6ad2e35086d079e5f1d85f425e75bf6c32,2f73bf6ad2e35086d079e5f1d85f425e75bf6c32,0,1,No,None,No,None
96,apache-commons-lang3,git@gitee.com:src-openeuler/apache-commons-lang3.git,2520a56e4de4cf17d6e75602bc671f9f443937fb,unresolvable,disabled,2520a56e4de4cf17d6e75602bc671f9f443937fb,2520a56e4de4cf17d6e75602bc671f9f443937fb,2520a56e4de4cf17d6e75602bc671f9f443937fb,0,1,No,None,No,None
97,apache-commons-logging,git@gitee.com:src-openeuler/apache-commons-logging.git,4f42d4a11b22ea82d913646b9ca1a67053d6e8f3,unresolvable,disabled,4f42d4a11b22ea82d913646b9ca1a67053d6e8f3,4f42d4a11b22ea82d913646b9ca1a67053d6e8f3,4f42d4a11b22ea82d913646b9ca1a67053d6e8f3,0,1,No,None,No,None
98,apache-commons-math,git@gitee.com:src-openeuler/apache-commons-math.git,e229735e703aa6d3f6f4206408ac8bf79c37bbc0,unresolvable,disabled,e229735e703aa6d3f6f4206408ac8bf79c37bbc0,e229735e703aa6d3f6f4206408ac8bf79c37bbc0,e229735e703aa6d3f6f4206408ac8bf79c37bbc0,0,1,No,None,No,None
99,apache-commons-net,git@gitee.com:src-openeuler/apache-commons-net.git,c8c0df3c713f8d2af84b52a650e9cf208eccdcd5,unresolvable,disabled,c8c0df3c713f8d2af84b52a650e9cf208eccdcd5,c8c0df3c713f8d2af84b52a650e9cf208eccdcd5,c8c0df3c713f8d2af84b52a650e9cf208eccdcd5,0,1,No,None,No,None
100,apache-commons-ognl,git@gitee.com:src-openeuler/apache-commons-ognl.git,99c5884cf14b94d29f9202b94a00eb06bee5f5ab,unresolvable,disabled,99c5884cf14b94d29f9202b94a00eb06bee5f5ab,99c5884cf14b94d29f9202b94a00eb06bee5f5ab,99c5884cf14b94d29f9202b94a00eb06bee5f5ab,0,1,No,None,No,None
101,apache-commons-parent,git@gitee.com:src-openeuler/apache-commons-parent.git,e79cce6337bef7ef56ac4abac4d60a6b732d07c4,unresolvable,disabled,e79cce6337bef7ef56ac4abac4d60a6b732d07c4,e79cce6337bef7ef56ac4abac4d60a6b732d07c4,e79cce6337bef7ef56ac4abac4d60a6b732d07c4,0,1,No,None,No,None
102,apache-commons-pool,git@gitee.com:src-openeuler/apache-commons-pool.git,cb5beb8c8eb86a2f6e0030357675cd7779997fe0,unresolvable,disabled,cb5beb8c8eb86a2f6e0030357675cd7779997fe0,cb5beb8c8eb86a2f6e0030357675cd7779997fe0,cb5beb8c8eb86a2f6e0030357675cd7779997fe0,0,1,No,None,No,None
103,apache-commons-pool2,git@gitee.com:src-openeuler/apache-commons-pool2.git,6405d1d3f4f2c94346f907e12ffbf4615ee1478d,unresolvable,disabled,6405d1d3f4f2c94346f907e12ffbf4615ee1478d,6405d1d3f4f2c94346f907e12ffbf4615ee1478d,6405d1d3f4f2c94346f907e12ffbf4615ee1478d,0,1,No,None,No,None
104,apache-commons-validator,git@gitee.com:src-openeuler/apache-commons-validator.git,96586a2f418d1797a9319798f3d1dfee0d6ef6fe,unresolvable,disabled,96586a2f418d1797a9319798f3d1dfee0d6ef6fe,96586a2f418d1797a9319798f3d1dfee0d6ef6fe,96586a2f418d1797a9319798f3d1dfee0d6ef6fe,0,1,No,None,No,None
105,apache-commons-vfs,git@gitee.com:src-openeuler/apache-commons-vfs.git,f2546bbfdef4f64dd7a1b2736068d6ccb3924582,unresolvable,disabled,f2546bbfdef4f64dd7a1b2736068d6ccb3924582,f2546bbfdef4f64dd7a1b2736068d6ccb3924582,f2546bbfdef4f64dd7a1b2736068d6ccb3924582,0,1,No,None,No,None
106,apache-ivy,git@gitee.com:src-openeuler/apache-ivy.git,6667b4685f9b87b1268e8ffe5056bb35799b6046,unresolvable,disabled,6667b4685f9b87b1268e8ffe5056bb35799b6046,6667b4685f9b87b1268e8ffe5056bb35799b6046,6667b4685f9b87b1268e8ffe5056bb35799b6046,0,1,No,None,No,None
107,apache-logging-parent,git@gitee.com:src-openeuler/apache-logging-parent.git,1d37b00949da7950766a78bcec95489a431e33a3,unresolvable,disabled,1d37b00949da7950766a78bcec95489a431e33a3,1d37b00949da7950766a78bcec95489a431e33a3,1d37b00949da7950766a78bcec95489a431e33a3,0,1,No,None,No,None
108,apache-mime4j,git@gitee.com:src-openeuler/apache-mime4j.git,2a530942c7d647d0edb6bf097d9afbb57c70fe48,unresolvable,disabled,2a530942c7d647d0edb6bf097d9afbb57c70fe48,2a530942c7d647d0edb6bf097d9afbb57c70fe48,2a530942c7d647d0edb6bf097d9afbb57c70fe48,0,1,No,None,No,None
109,apache-mina,git@gitee.com:src-openeuler/apache-mina.git,ecbddaeb19387270549bf4a59a83c87c6f9d7b82,unresolvable,disabled,b6410f2bc6df6e213de0cbb4366382f615066bd6,c72bce7de8191bf2d85243661a46f39663b9b134,c72bce7de8191bf2d85243661a46f39663b9b134,2,3,No,None,No,None
110,apache-parent,git@gitee.com:src-openeuler/apache-parent.git,f05c624e9dbaef774682dcbd1ddc3ed69d152826,unresolvable,disabled,f05c624e9dbaef774682dcbd1ddc3ed69d152826,f05c624e9dbaef774682dcbd1ddc3ed69d152826,f05c624e9dbaef774682dcbd1ddc3ed69d152826,0,1,No,None,No,None
111,apache-poi,git@gitee.com:src-openeuler/apache-poi.git,9f3f02a136c27320a0bbd8bebc023439c7c95e7b,unresolvable,disabled,9f3f02a136c27320a0bbd8bebc023439c7c95e7b,9f3f02a136c27320a0bbd8bebc023439c7c95e7b,9f3f02a136c27320a0bbd8bebc023439c7c95e7b,0,1,No,None,No,None
112,apache-rat,git@gitee.com:src-openeuler/apache-rat.git,bd32ad1df4c40aa50ced8fc8441e0e8c6c75c233,unresolvable,disabled,bd32ad1df4c40aa50ced8fc8441e0e8c6c75c233,bd32ad1df4c40aa50ced8fc8441e0e8c6c75c233,bd32ad1df4c40aa50ced8fc8441e0e8c6c75c233,0,1,No,None,No,None
113,apache-resource-bundles,git@gitee.com:src-openeuler/apache-resource-bundles.git,ff198711a6543d47fe6261fcc8d83324d80330a4,unresolvable,disabled,ff198711a6543d47fe6261fcc8d83324d80330a4,ff198711a6543d47fe6261fcc8d83324d80330a4,ff198711a6543d47fe6261fcc8d83324d80330a4,0,1,No,None,No,None
114,apache-sshd,git@gitee.com:src-openeuler/apache-sshd.git,64db206fbf854b45ad1f3100ae2e7a7ae8bf6448,unresolvable,disabled,4ceee46a15412515d26b8eadc195b8aaf0719cac,4ceee46a15412515d26b8eadc195b8aaf0719cac,4ceee46a15412515d26b8eadc195b8aaf0719cac,1,2,No,None,No,None
115,apache2-mod_xforward,git@gitee.com:src-openeuler/apache2-mod_xforward.git,077d0d30049518ef1a037c4d1b92fdef05694591,succeeded,disabled,faaa9be22a925353fae26284f7d9f4b5279da5a6,251bbf8e3692ffbc83949216867959f56ede285f,251bbf8e3692ffbc83949216867959f56ede285f,2,3,Yes,apache2-mod_xforward-0.6-lp151.1.3.oe1.src.rpm,No,None
116,apiguardian,git@gitee.com:src-openeuler/apiguardian.git,c9760a6d52249a50d408e59676b9a70ab9f2adaf,unresolvable,disabled,c9760a6d52249a50d408e59676b9a70ab9f2adaf,c9760a6d52249a50d408e59676b9a70ab9f2adaf,c9760a6d52249a50d408e59676b9a70ab9f2adaf,0,1,No,None,No,None
117,apiviz,git@gitee.com:src-openeuler/apiviz.git,7e3c525345b48d52b6ff9f435f6b4ece1b362f09,unresolvable,disabled,7e3c525345b48d52b6ff9f435f6b4ece1b362f09,7e3c525345b48d52b6ff9f435f6b4ece1b362f09,7e3c525345b48d52b6ff9f435f6b4ece1b362f09,0,1,No,None,No,None
118,appstream-data,git@gitee.com:src-openeuler/appstream-data.git,None,succeeded,disabled,None,None,None,None,None,Yes,appstream-data-32-6.oe1.src.rpm,No,None
119,apr,git@gitee.com:openeuler-risc-v/apr.git,ba6e5af9349ec24c9e0ba9475987cd02a4144ad4,failed,disabled,e0e3f784e649b81ce622187b41f2370985c119f0,b989981dfc50309c62e656fd133d7b500a63d285,b989981dfc50309c62e656fd133d7b500a63d285,2,3,Yes,apr-1.7.0-4.oe1.src.rpm,No,None
120,apr-util,git@gitee.com:src-openeuler/apr-util.git,b9d222c81441bd2ab74f8d3c2a1e5db27a90cfe9,blocked,disabled,316fd0985363d63528bde07b1923b4b19dbe8e8a,316fd0985363d63528bde07b1923b4b19dbe8e8a,316fd0985363d63528bde07b1923b4b19dbe8e8a,1,2,Yes,apr-util-1.6.1-11.oe1.src.rpm,No,None
121,aqute-bnd,git@gitee.com:src-openeuler/aqute-bnd.git,1424498b0ba1a986a0672244213c56ddc30e414c,unresolvable,disabled,1424498b0ba1a986a0672244213c56ddc30e414c,1424498b0ba1a986a0672244213c56ddc30e414c,1424498b0ba1a986a0672244213c56ddc30e414c,0,1,No,None,No,None
122,argon2,git@gitee.com:src-openeuler/argon2.git,c7f8b31a4adaa2faf0c4019b3e348e8b252fc583,blocked,disabled,c7f8b31a4adaa2faf0c4019b3e348e8b252fc583,c7f8b31a4adaa2faf0c4019b3e348e8b252fc583,c7f8b31a4adaa2faf0c4019b3e348e8b252fc583,0,1,Yes,argon2-20190702-1.oe1.src.rpm,No,None
123,args4j,git@gitee.com:src-openeuler/args4j.git,921ce990e2d44972283e1a0260236e1dd087c845,unresolvable,disabled,921ce990e2d44972283e1a0260236e1dd087c845,921ce990e2d44972283e1a0260236e1dd087c845,921ce990e2d44972283e1a0260236e1dd087c845,0,1,No,None,No,None
124,aries-blueprint-annotation-api,git@gitee.com:src-openeuler/aries-blueprint-annotation-api.git,77aa6c2a0ff8cf5752e2414bb3eeec535327da2a,unresolvable,disabled,77aa6c2a0ff8cf5752e2414bb3eeec535327da2a,77aa6c2a0ff8cf5752e2414bb3eeec535327da2a,77aa6c2a0ff8cf5752e2414bb3eeec535327da2a,0,1,No,None,No,None
125,aries-blueprint-api,git@gitee.com:src-openeuler/aries-blueprint-api.git,fd0faeddbd0696990ec5a0b96575c9b3c2e14682,unresolvable,disabled,fd0faeddbd0696990ec5a0b96575c9b3c2e14682,fd0faeddbd0696990ec5a0b96575c9b3c2e14682,fd0faeddbd0696990ec5a0b96575c9b3c2e14682,0,1,No,None,No,None
126,aries-blueprint-parser,git@gitee.com:src-openeuler/aries-blueprint-parser.git,c5b8f5119cbd72b1e75b9c6dc247d51189360439,unresolvable,disabled,c5b8f5119cbd72b1e75b9c6dc247d51189360439,c5b8f5119cbd72b1e75b9c6dc247d51189360439,c5b8f5119cbd72b1e75b9c6dc247d51189360439,0,1,No,None,No,None
127,aries-quiesce-api,git@gitee.com:src-openeuler/aries-quiesce-api.git,3fae0f484ce6a8cbc6fd964adb0433fe2f480c06,unresolvable,disabled,3fae0f484ce6a8cbc6fd964adb0433fe2f480c06,3fae0f484ce6a8cbc6fd964adb0433fe2f480c06,3fae0f484ce6a8cbc6fd964adb0433fe2f480c06,0,1,No,None,No,None
128,arm-trusted-firmware,git@gitee.com:src-openeuler/arm-trusted-firmware.git,cf8b818dae7233cfeeee9a6c7cf97fc7fdaae4b2,excluded,disabled,cf8b818dae7233cfeeee9a6c7cf97fc7fdaae4b2,cf8b818dae7233cfeeee9a6c7cf97fc7fdaae4b2,cf8b818dae7233cfeeee9a6c7cf97fc7fdaae4b2,0,1,No,None,No,None
129,armadillo,git@gitee.com:src-openeuler/armadillo.git,7f596ca20a7632009871bf1c55cbde69cc47da4e,unresolvable,disabled,7f596ca20a7632009871bf1c55cbde69cc47da4e,16d6826ead1b9211a7c3f801209dd7b542a93202,16d6826ead1b9211a7c3f801209dd7b542a93202,2,2,No,None,No,None
130,arpack-ng,git@gitee.com:src-openeuler/arpack-ng.git,c08fb0c3850c4f064812c7dd3679b552c5efa9b7,scheduled,disabled,c08fb0c3850c4f064812c7dd3679b552c5efa9b7,c08fb0c3850c4f064812c7dd3679b552c5efa9b7,c08fb0c3850c4f064812c7dd3679b552c5efa9b7,0,1,Yes,arpack-3.8.0-2.oe1.src.rpm,No,None
131,arptables,git@gitee.com:src-openeuler/arptables.git,e86f94e5d38984dce84b9bcb60d5a48659da6453,scheduled,disabled,f210bcd7f49d64f2792de3bad314e3dfc36b072e,6024bb1cf3daed342ae098bcc7c80004ae9245b2,6024bb1cf3daed342ae098bcc7c80004ae9245b2,2,3,Yes,arptables-0.0.5-3.oe1.src.rpm,No,None
132,arpwatch,git@gitee.com:src-openeuler/arpwatch.git,27ac752595f703d438676806863c097ef874cda3,scheduled,disabled,27ac752595f703d438676806863c097ef874cda3,27ac752595f703d438676806863c097ef874cda3,27ac752595f703d438676806863c097ef874cda3,0,1,Yes,arpwatch-2.1a15-47.oe1.src.rpm,No,None
133,arquillian-core,git@gitee.com:src-openeuler/arquillian-core.git,fa4a6cfd7db48dd943d4e6efd07fafa3fecef78b,unresolvable,disabled,fa4a6cfd7db48dd943d4e6efd07fafa3fecef78b,fa4a6cfd7db48dd943d4e6efd07fafa3fecef78b,fa4a6cfd7db48dd943d4e6efd07fafa3fecef78b,0,1,No,None,No,None
134,artemis,git@gitee.com:src-openeuler/artemis.git,341b76040b1accb4fccc483f2f37cdf19d906eca,unresolvable,disabled,341b76040b1accb4fccc483f2f37cdf19d906eca,3b8713d46d777a3efa613905784b18435f5ee6ff,3b8713d46d777a3efa613905784b18435f5ee6ff,2,2,No,None,No,None
135,asciidoc,git@gitee.com:src-openeuler/asciidoc.git,465a55638e1e9f897c41b8c0489978e5d573abbe,blocked,disabled,465a55638e1e9f897c41b8c0489978e5d573abbe,465a55638e1e9f897c41b8c0489978e5d573abbe,465a55638e1e9f897c41b8c0489978e5d573abbe,0,1,Yes,asciidoc-9.0.4-1.oe1.src.rpm,No,None
136,asio,git@gitee.com:src-openeuler/asio.git,6c3bbc511185241ccb6ef92e32b9c64a14c110f1,succeeded,disabled,6c3bbc511185241ccb6ef92e32b9c64a14c110f1,6c3bbc511185241ccb6ef92e32b9c64a14c110f1,6c3bbc511185241ccb6ef92e32b9c64a14c110f1,0,1,Yes,asio-1.10.8-9.oe1.src.rpm,No,None
137,aspectjweaver,git@gitee.com:src-openeuler/aspectjweaver.git,a2afc336da469fdcb3aaa96bc876d14dc09e7aaa,unresolvable,disabled,a2afc336da469fdcb3aaa96bc876d14dc09e7aaa,a2afc336da469fdcb3aaa96bc876d14dc09e7aaa,a2afc336da469fdcb3aaa96bc876d14dc09e7aaa,0,1,No,None,No,None
138,aspell,git@gitee.com:src-openeuler/aspell.git,53cd8016bc92cd7ebc2b44e5c817ff1f2b6b9afc,scheduled,disabled,a390485c5085fbef1d30dff924c32802c3fd7822,9f5e3edba1f5dbd3517f4782e9620da106796011,9f5e3edba1f5dbd3517f4782e9620da106796011,2,3,Yes,aspell-0.60.6.1-26.oe1.src.rpm,No,None
139,assertj-core,git@gitee.com:src-openeuler/assertj-core.git,a5b1d9cb75b2f4a24af957ca2489ebdd81c5a573,unresolvable,disabled,a5b1d9cb75b2f4a24af957ca2489ebdd81c5a573,a5b1d9cb75b2f4a24af957ca2489ebdd81c5a573,a5b1d9cb75b2f4a24af957ca2489ebdd81c5a573,0,1,No,None,No,None
140,assimp,git@gitee.com:src-openeuler/assimp.git,18dfc8d6e0108a5b9bdd59a99699c9be686ca681,succeeded,disabled,18dfc8d6e0108a5b9bdd59a99699c9be686ca681,3a3f001ba1fd6d620b7b4363934588f1bce9e481,3a3f001ba1fd6d620b7b4363934588f1bce9e481,2,2,Yes,assimp-3.3.1-22.oe1.src.rpm,No,None
141,at,git@gitee.com:src-openeuler/at.git,c8b84305f34a352991e8ec5e22122f26e1a676a8,scheduled,disabled,52bbb4730b7065b3fe9dabffc8f09b91b33021d9,08be84f6b6825c76267963bab28797b9ae1a92b1,08be84f6b6825c76267963bab28797b9ae1a92b1,1,3,Yes,at-3.1.23-5.oe1.src.rpm,No,None
142,at-spi2-atk,git@gitee.com:src-openeuler/at-spi2-atk.git,3eb2a97c232d7ba1e879b680ca71758d591a5429,blocked,disabled,3eb2a97c232d7ba1e879b680ca71758d591a5429,3eb2a97c232d7ba1e879b680ca71758d591a5429,3eb2a97c232d7ba1e879b680ca71758d591a5429,0,1,Yes,at-spi2-atk-2.38.0-1.oe1.src.rpm,No,None
143,at-spi2-core,git@gitee.com:src-openeuler/at-spi2-core.git,ca09cd2c935edef318d73be932caab9810f03da3,blocked,disabled,0e145387346d6792062811b3aa05872a0dbedbd3,617141db812ddd461f05be00f014800dee5306cf,617141db812ddd461f05be00f014800dee5306cf,1,3,Yes,at-spi2-core-2.39.1-1.oe1.src.rpm,No,None
144,atf,git@gitee.com:src-openeuler/atf.git,8529eea77b7acf4932467ba9b240d3a1b19f3f06,scheduled,disabled,8529eea77b7acf4932467ba9b240d3a1b19f3f06,8529eea77b7acf4932467ba9b240d3a1b19f3f06,8529eea77b7acf4932467ba9b240d3a1b19f3f06,0,1,Yes,atf-0.21-2.oe1.src.rpm,No,None
145,atinject,git@gitee.com:src-openeuler/atinject.git,af8c8abec7ad2db809fddbcee5c1f2b963f0711b,unresolvable,disabled,af8c8abec7ad2db809fddbcee5c1f2b963f0711b,af8c8abec7ad2db809fddbcee5c1f2b963f0711b,af8c8abec7ad2db809fddbcee5c1f2b963f0711b,0,1,No,None,No,None
146,atk,git@gitee.com:src-openeuler/atk.git,deaf8e7241c427aa85a35d122c51a6fa2ebb9ffb,blocked,disabled,deaf8e7241c427aa85a35d122c51a6fa2ebb9ffb,deaf8e7241c427aa85a35d122c51a6fa2ebb9ffb,deaf8e7241c427aa85a35d122c51a6fa2ebb9ffb,0,1,Yes,atk-2.36.0-1.oe1.src.rpm,No,None
147,atkmm,git@gitee.com:src-openeuler/atkmm.git,abe7a4414ed5c197330a04c9488cab87f1aa655a,succeeded,disabled,d0bf353a0fd241f90f7ae641084ccb8864bc4cce,d0bf353a0fd241f90f7ae641084ccb8864bc4cce,d0bf353a0fd241f90f7ae641084ccb8864bc4cce,1,2,Yes,atkmm-2.24.2-9.oe1.src.rpm,No,None
148,atlas,git@gitee.com:src-openeuler/atlas.git,675d6fb85f47e7974d97219df54d3497c4908a01,building,disabled,675d6fb85f47e7974d97219df54d3497c4908a01,None,None,0,1,Yes,atlas-3.10.3-11.oe1.src.rpm,No,None
149,atmel-firmware,git@gitee.com:src-openeuler/atmel-firmware.git,5ef5b8578926fbd5549e6b03c37933e2ea373db5,succeeded,disabled,5ef5b8578926fbd5549e6b03c37933e2ea373db5,5ef5b8578926fbd5549e6b03c37933e2ea373db5,5ef5b8578926fbd5549e6b03c37933e2ea373db5,0,1,Yes,atmel-firmware-1.3-20.oe1.src.rpm,No,None
150,attest-tools,git@gitee.com:src-openeuler/attest-tools.git,bf84324cda151a18123f2a2c5deaa78d4f0e9d11,scheduled,disabled,19045d5040f51d1a21f8816f207bdd2464184951,61873082df319f8789eaf558b7c8a04ed8f01aa5,61873082df319f8789eaf558b7c8a04ed8f01aa5,2,3,No,None,No,None
151,attr,git@gitee.com:src-openeuler/attr.git,8f5d6d5ef1474a05f6a92c9f9de59de8a84dec7e,blocked,disabled,318e96a6e5a51d50c3a36e654d24bb3fac2407a1,29b2c93c53c1bbc70601e7be5e14a6e417cc7d5d,9c337d01dbe069148ce85b17e1576c213c56ba1e,2,4,Yes,attr-2.4.48-12.oe1.src.rpm,No,None
152,audiofile,git@gitee.com:src-openeuler/audiofile.git,51f3adeb24b9b48c6286a2fa65c27eb7d7296c37,succeeded,disabled,fc474d63fe2303aaee8ac5ab0f62e78d87acd075,672161859bfcc044e334df93a835494eb15500d7,672161859bfcc044e334df93a835494eb15500d7,2,3,Yes,audiofile-0.3.6-25.oe1.src.rpm,No,None
153,audit,git@gitee.com:src-openeuler/audit.git,af7ce9272f6f22da691818ff8c8f491c5ee7f518,blocked,disabled,13569e5cb983984e445738c14c56ad72c48054a3,036fd775d066120a43775e4b97412791c307440f,3f112af3690fc4cb186ca1fcb796340460a30f0a,2,4,Yes,audit-3.0-2.oe1.src.rpm,No,None
154,augeas,git@gitee.com:openeuler-risc-v/augeas.git,af4b692cacd2aab5929a3debd6eec0f3ff3f6092,succeeded,disabled,e2e5c57e62a527eade60d75cd588ec9fd01f9736,d777e52d9e3093b1ab8a7c0ab29d9e5fa63cd28e,d777e52d9e3093b1ab8a7c0ab29d9e5fa63cd28e,2,3,Yes,augeas-1.12.0-8.oe1.src.rpm,No,None
155,authd,git@gitee.com:src-openeuler/authd.git,b7e27bd4af443938cb66bb9b99a607e106ee7649,scheduled,disabled,b7e27bd4af443938cb66bb9b99a607e106ee7649,b7e27bd4af443938cb66bb9b99a607e106ee7649,b7e27bd4af443938cb66bb9b99a607e106ee7649,0,1,Yes,authd-1.4.4-1.oe1.src.rpm,No,None
156,authselect,git@gitee.com:src-openeuler/authselect.git,ab47bb329dbfbbcf460df1ac52cf7309da3b7e13,scheduled,disabled,b578639216f965ea9c3c7b27adc2004f246d800e,f01e3da897bace7674796b86c648e38ec3227c13,f01e3da897bace7674796b86c648e38ec3227c13,2,3,Yes,authselect-1.2.2-2.oe1.src.rpm,No,None
157,authz,git@gitee.com:src-openeuler/authz.git,a120dd32e100935ac8fb75e7c9e70e7bb3e5e16d,scheduled,disabled,ac92e14432bf71525c2a79ad541408ce237c8be2,7760247f8b5d22a0fc5a98fbcf6d2a435bab4159,7760247f8b5d22a0fc5a98fbcf6d2a435bab4159,2,3,Yes,authz-0.1-24.oe1.src.rpm,No,None
